"","part_id","frequency_multi","n","cont_id","phys_contact","cnt_age_est_min","cnt_age_est_max","cnt_age_exact"
"16938",2051034,"daily",2,205100057,1,35,44,NA
"22270",2051034,"daily",2,205100058,1,1,4,NA
"16939",2051036,"daily",2,205100059,1,35,44,NA
"22271",2051036,"daily",2,205100060,1,1,4,NA
"16940",2051038,"daily",2,205100062,1,1,4,NA
"22272",2051038,"daily",2,205100061,1,35,44,NA
"16941",2051039,"daily",2,205100063,1,35,44,NA
"22273",2051039,"daily",2,205100064,1,1,4,NA
"16942",2051040,"daily",2,205100066,1,1,4,NA
"22274",2051040,"daily",2,205100065,1,35,44,NA
"16943",2051041,"daily",2,205100071,1,35,44,NA
"22275",2051041,"daily",2,205100072,1,1,4,NA
"16944",2051043,"daily",2,205100074,1,1,4,NA
"22276",2051043,"daily",2,205100073,1,35,44,NA
"16945",2051112,"daily",2,205110001,1,40,44,NA
"22277",2051112,"daily",2,205110002,1,25,34,NA
"16946",2051114,"daily",2,205110004,1,25,34,NA
"22278",2051114,"daily",2,205110003,1,40,44,NA
"16947",2051115,"daily",2,205110005,1,40,44,NA
"22279",2051115,"daily",2,205110006,1,25,34,NA
"16948",2051116,"daily",2,205110007,1,40,44,NA
"22280",2051116,"daily",2,205110008,1,25,34,NA
"16949",2051117,"daily",2,205110009,1,40,44,NA
"22281",2051117,"daily",2,205110010,1,25,34,NA
"16950",2051118,"daily",2,205110011,1,40,44,NA
"22282",2051118,"daily",2,205110012,1,25,34,NA
"16951",2051119,"daily",2,205110013,1,40,44,NA
"22283",2051119,"daily",2,205110014,1,25,34,NA
"16952",2051121,"daily",2,205110015,1,40,44,NA
"22284",2051121,"daily",2,205110016,1,25,34,NA
"16953",2051123,"daily",2,205110018,1,25,34,NA
"22285",2051123,"daily",2,205110017,1,40,44,NA
"16954",2051124,"daily",2,205110019,1,40,44,NA
"22286",2051124,"daily",2,205110020,1,25,34,NA
"16955",2051125,"daily",2,205110021,1,40,44,NA
"22287",2051125,"daily",2,205110022,1,25,34,NA
"16956",2051126,"daily",2,205110023,1,40,44,NA
"22288",2051126,"daily",2,205110024,1,25,34,NA
"16957",2051127,"daily",2,205110025,1,40,44,NA
"22289",2051127,"daily",2,205110026,1,25,34,NA
"16958",2051128,"daily",2,205110027,1,40,44,NA
"22290",2051128,"daily",2,205110028,1,25,34,NA
"16959",2051129,"daily",2,205110029,1,40,44,NA
"22291",2051129,"daily",2,205110030,1,25,34,NA
"16960",2051130,"daily",2,205110032,1,25,34,NA
"22292",2051130,"daily",2,205110031,1,40,44,NA
"16961",2051131,"daily",2,205110033,1,40,44,NA
"22293",2051131,"daily",2,205110034,1,25,34,NA
"16962",2051132,"daily",2,205110036,1,25,34,NA
"22294",2051132,"daily",2,205110035,1,40,44,NA
"16963",2051134,"daily",2,205110037,1,40,44,NA
"22295",2051134,"daily",2,205110038,1,25,34,NA
"16964",2051309,"daily",1,205130002,1,45,54,NA
"16965",2051311,"daily",1,205130001,1,45,54,NA
"16966",2051312,"daily",1,205130001,1,45,54,NA
"16967",2051314,"daily",1,205130002,1,45,54,NA
"16968",2051316,"daily",1,205130004,1,45,54,NA
"16969",2051317,"daily",1,205130007,1,45,54,NA
"16970",2051318,"daily",1,205130009,1,45,54,NA
"16971",2051319,"daily",1,205130011,1,45,54,NA
"16972",2051320,"daily",1,205130012,1,45,54,NA
"16973",2051321,"daily",1,205130013,1,45,54,NA
"16974",2051322,"daily",1,205130014,1,45,54,NA
"16975",2051323,"daily",1,205130015,1,45,54,NA
"16976",2051324,"daily",1,205130016,1,45,54,NA
"16977",2051325,"daily",1,205130017,1,45,54,NA
"16978",2051326,"daily",1,205130019,1,45,54,NA
"16979",2051328,"daily",1,205130021,1,45,54,NA
"16980",2051329,"daily",1,205130022,1,45,54,NA
"16981",2051330,"daily",1,205130023,1,45,54,NA
"16982",2051331,"daily",1,205130024,1,45,54,NA
"16983",2051332,"daily",1,205130026,1,45,54,NA
"16984",2051333,"daily",1,205130027,1,45,54,NA
"16985",2051334,"daily",1,205130029,1,45,54,NA
"16986",2051335,"daily",1,205130030,1,45,54,NA
"16987",2051336,"daily",1,205130032,1,45,54,NA
"16988",2051338,"daily",1,205130036,1,45,54,NA
"16989",2051340,"daily",1,205130039,1,45,54,NA
"16990",2051341,"daily",1,205130040,1,45,54,NA
"16991",2051342,"daily",1,205130042,1,45,54,NA
"16992",2051343,"daily",1,205130043,1,45,54,NA
"16993",2051412,"daily",3,205140001,1,40,44,NA
"22296",2051412,"daily",3,205140002,1,45,54,NA
"31085",2051412,"daily",3,205140003,1,12,15,NA
"16994",2051413,"daily",3,205140005,1,45,54,NA
"22297",2051413,"daily",3,205140006,1,12,15,NA
"31086",2051413,"daily",3,205140004,1,40,44,NA
"16995",2051415,"daily",2,205140010,1,40,44,NA
"22298",2051415,"daily",2,205140011,1,45,54,NA
"16996",2051416,"daily",3,205140014,1,45,54,NA
"22299",2051416,"daily",3,205140015,1,12,15,NA
"31087",2051416,"daily",3,205140013,1,40,44,NA
"16997",2051417,"daily",2,205140016,1,40,44,NA
"22300",2051417,"daily",2,205140017,1,45,54,NA
"16998",2051418,"daily",2,205140018,1,40,44,NA
"22301",2051418,"daily",2,205140019,1,45,54,NA
"16999",2051419,"daily",3,205140022,1,12,15,NA
"22302",2051419,"daily",3,205140020,1,40,44,NA
"31088",2051419,"daily",3,205140021,1,45,54,NA
"17000",2051420,"daily",3,205140023,1,40,44,NA
"22303",2051420,"daily",3,205140024,1,45,54,NA
"31089",2051420,"daily",3,205140025,1,12,15,NA
"17001",2051421,"daily",2,205140027,1,45,54,NA
"22304",2051421,"daily",2,205140026,1,40,44,NA
"17002",2051422,"daily",3,205140055,1,40,44,NA
"22305",2051422,"daily",3,205140056,1,45,54,NA
"31090",2051422,"daily",3,205140057,1,12,15,NA
"17003",2051423,"daily",2,205140058,1,40,44,NA
"22306",2051423,"daily",2,205140059,1,45,54,NA
"17004",2051424,"daily",2,205140060,1,40,44,NA
"22307",2051424,"daily",2,205140061,1,45,54,NA
"17005",2051425,"daily",2,205140062,1,40,44,NA
"22308",2051425,"daily",2,205140063,1,45,54,NA
"17006",2051426,"daily",3,205140066,1,12,15,NA
"22309",2051426,"daily",3,205140064,1,40,44,NA
"31091",2051426,"daily",3,205140065,1,45,54,NA
"17007",2051427,"daily",2,205140068,1,45,54,NA
"22310",2051427,"daily",2,205140067,1,40,44,NA
"17008",2051428,"daily",3,205140069,1,40,44,NA
"22311",2051428,"daily",3,205140070,1,45,54,NA
"31092",2051428,"daily",3,205140071,1,12,15,NA
"17009",2051430,"daily",3,205140075,1,40,44,NA
"22312",2051430,"daily",3,205140076,1,45,54,NA
"31093",2051430,"daily",3,205140077,1,12,15,NA
"17010",2051431,"daily",2,205140079,1,45,54,NA
"22313",2051431,"daily",2,205140078,1,40,44,NA
"17011",2051432,"daily",3,205140082,1,40,44,NA
"22314",2051432,"daily",3,205140083,1,45,54,NA
"31094",2051432,"daily",3,205140084,1,12,15,NA
"17012",2051433,"daily",2,205140086,1,45,54,NA
"22315",2051433,"daily",2,205140085,1,40,44,NA
"17013",2051434,"daily",3,205140087,1,40,44,NA
"22316",2051434,"daily",3,205140088,1,45,54,NA
"31095",2051434,"daily",3,205140089,1,12,15,NA
"17014",2051436,"daily",3,205140093,1,40,44,NA
"22317",2051436,"daily",3,205140094,1,45,54,NA
"31096",2051436,"daily",3,205140095,1,12,15,NA
"17015",2051437,"daily",3,205140097,1,45,54,NA
"22318",2051437,"daily",3,205140098,1,12,15,NA
"31097",2051437,"daily",3,205140096,1,40,44,NA
"17016",2051438,"daily",1,205140101,1,12,15,NA
"22319",2051438,"weekly",2,205140103,1,65,69,NA
"31098",2051438,"weekly",2,205140102,1,65,69,NA
"17017",2051441,"daily",3,205140107,1,40,44,NA
"22320",2051441,"daily",3,205140108,1,55,64,NA
"31099",2051441,"daily",3,205140109,1,12,15,NA
"17018",2051612,"daily",3,205160002,1,12,15,NA
"22321",2051612,"daily",3,205160003,1,45,54,NA
"31100",2051612,"daily",3,205160001,1,40,44,NA
"17019",2051614,"daily",3,205160006,1,45,54,NA
"22322",2051614,"daily",3,205160004,1,40,44,NA
"31101",2051614,"daily",3,205160005,1,12,15,NA
"17020",2051615,"daily",3,205160007,1,45,49,NA
"22323",2051615,"daily",3,205160008,1,12,15,NA
"31102",2051615,"daily",3,205160009,1,12,15,NA
"17021",2051616,"daily",2,205160012,1,45,54,NA
"22324",2051616,"daily",2,205160011,1,12,15,NA
"17022",2051617,"daily",2,205160013,1,45,49,NA
"22325",2051617,"daily",2,205160014,1,12,15,NA
"17023",2051618,"daily",3,205160017,1,12,15,NA
"22326",2051618,"daily",3,205160018,1,12,15,NA
"31103",2051618,"daily",3,205160016,1,45,49,NA
"17024",2051619,"daily",3,205160021,1,45,54,NA
"22327",2051619,"daily",3,205160019,1,45,49,NA
"31104",2051619,"daily",3,205160020,1,12,15,NA
"17025",2051620,"daily",3,205160022,1,45,49,NA
"22328",2051620,"daily",3,205160023,1,12,15,NA
"31105",2051620,"daily",3,205160024,1,45,54,NA
"17026",2051622,"daily",2,205160030,1,55,64,NA
"22329",2051622,"daily",2,205160028,1,45,49,NA
"17027",2051624,"daily",3,205160031,1,45,49,NA
"22330",2051624,"daily",3,205160032,1,12,15,NA
"31106",2051624,"daily",3,205160033,1,45,54,NA
"17028",2051625,"daily",3,205160034,1,45,49,NA
"22331",2051625,"daily",3,205160035,1,12,15,NA
"31107",2051625,"daily",3,205160036,1,45,54,NA
"17029",2051626,"daily",3,205160038,1,12,15,NA
"22332",2051626,"daily",3,205160039,1,45,54,NA
"31108",2051626,"daily",3,205160037,1,45,49,NA
"17030",2051627,"daily",3,205160042,1,45,54,NA
"22333",2051627,"daily",3,205160040,1,45,49,NA
"31109",2051627,"daily",3,205160041,1,12,15,NA
"17031",2051629,"daily",3,205160043,1,45,49,NA
"22334",2051629,"daily",3,205160044,1,12,15,NA
"31110",2051629,"daily",3,205160045,1,45,54,NA
"17032",2051633,"daily",3,205160047,1,12,15,NA
"22335",2051633,"daily",3,205160048,1,45,54,NA
"31111",2051633,"daily",3,205160046,1,45,49,NA
"17033",2051635,"daily",3,205160051,1,45,54,NA
"22336",2051635,"daily",3,205160049,1,45,49,NA
"31112",2051635,"daily",3,205160050,1,12,15,NA
"17034",2051713,"daily",4,205170004,1,1,4,NA
"22337",2051713,"daily",4,205170001,1,40,44,NA
"31113",2051713,"daily",4,205170002,1,35,44,NA
"4398",2051713,"daily",4,205170003,1,1,4,NA
"17035",2051714,"daily",4,205170006,1,35,44,NA
"22338",2051714,"daily",4,205170007,1,1,4,NA
"31114",2051714,"daily",4,205170008,1,1,4,NA
"4399",2051714,"daily",4,205170005,1,40,44,NA
"17036",2051715,"daily",4,205170011,1,1,4,NA
"22339",2051715,"daily",4,205170012,1,1,4,NA
"31115",2051715,"daily",4,205170009,1,40,44,NA
"4400",2051715,"daily",4,205170010,1,35,44,NA
"17037",2051716,"daily",5,205170013,1,40,44,NA
"22340",2051716,"daily",5,205170015,1,1,4,NA
"31116",2051716,"daily",5,205170016,1,1,4,NA
"4401",2051716,"daily",5,205170017,1,25,34,NA
"5168",2051716,"daily",5,205170014,1,35,44,NA
"17038",2051718,"daily",4,205170019,1,35,44,NA
"22341",2051718,"daily",4,205170020,1,1,4,NA
"31117",2051718,"daily",4,205170021,1,1,4,NA
"4402",2051718,"daily",4,205170018,1,40,44,NA
"17039",2051720,"daily",4,205170026,1,1,4,NA
"22342",2051720,"daily",4,205170027,1,1,4,NA
"31118",2051720,"daily",4,205170024,1,40,44,NA
"4403",2051720,"daily",4,205170025,1,35,44,NA
"17040",2051721,"daily",4,205170030,1,1,4,NA
"22343",2051721,"daily",4,205170031,1,1,4,NA
"31119",2051721,"daily",4,205170028,1,40,44,NA
"4404",2051721,"daily",4,205170029,1,35,44,NA
"17041",2051722,"daily",4,205170034,1,1,4,NA
"22344",2051722,"daily",4,205170035,1,1,4,NA
"31120",2051722,"daily",4,205170032,1,40,44,NA
"4405",2051722,"daily",4,205170033,1,35,44,NA
"17042",2051723,"daily",4,205170039,1,1,4,NA
"22345",2051723,"daily",4,205170036,1,40,44,NA
"31121",2051723,"daily",4,205170037,1,35,44,NA
"4406",2051723,"daily",4,205170038,1,1,4,NA
"17043",2051724,"daily",4,205170043,1,1,4,NA
"22346",2051724,"daily",4,205170040,1,40,44,NA
"31122",2051724,"daily",4,205170041,1,35,44,NA
"4407",2051724,"daily",4,205170042,1,1,4,NA
"17044",2051725,"daily",3,205170044,1,40,44,NA
"22347",2051725,"daily",3,205170046,1,1,4,NA
"31123",2051725,"daily",3,205170047,1,1,4,NA
"17045",2051726,"daily",4,205170050,1,35,44,NA
"22348",2051726,"daily",4,205170051,1,1,4,NA
"31124",2051726,"daily",4,205170052,1,1,4,NA
"4408",2051726,"daily",4,205170049,1,40,44,NA
"17046",2051809,"monthly",1,205180001,1,35,44,NA
"17047",2051810,"daily",1,205180003,1,35,44,NA
"17048",2051811,"daily",1,205180002,1,35,44,NA
"17049",2051812,"daily",1,205180001,1,35,44,NA
"17050",2051815,"daily",1,205180006,1,35,44,NA
"17051",2051816,"daily",1,205180007,1,35,44,NA
"17052",2051817,"daily",1,205180008,1,35,44,NA
"17053",2051819,"daily",1,205180009,1,35,44,NA
"17054",2051820,"daily",1,205180010,1,35,44,NA
"17055",2051821,"daily",1,205180011,1,35,44,NA
"17056",2051822,"daily",1,205180012,1,35,44,NA
"17057",2051823,"daily",1,205180013,1,35,44,NA
"17058",2051826,"daily",1,205180014,1,35,44,NA
"17059",2051827,"daily",1,205180015,1,35,44,NA
"17060",2051830,"daily",1,205180016,1,35,44,NA
"17061",2051831,"daily",1,205180017,1,35,44,NA
"17062",2051832,"daily",1,205180018,1,35,44,NA
"17063",2051833,"daily",1,205180019,1,35,44,NA
"17064",2051834,"daily",1,205180020,1,35,44,NA
"17065",2051835,"daily",1,205180021,1,35,44,NA
"17066",2051921,"daily",2,205190021,1,35,39,NA
"22349",2051921,"daily",2,205190022,1,35,44,NA
"17067",2051924,"daily",3,205190032,1,35,39,NA
"22350",2051924,"daily",3,205190033,1,35,44,NA
"31125",2051924,"daily",3,205190034,1,5,11,NA
"17068",2051926,"daily",3,205190040,1,35,44,NA
"22351",2051926,"daily",3,205190041,1,5,11,NA
"31126",2051926,"daily",3,205190039,1,35,39,NA
"17069",2051928,"daily",2,205190046,1,35,44,NA
"22352",2051928,"daily",2,205190047,1,5,11,NA
"17070",2051929,"daily",2,205190050,1,5,11,NA
"22353",2051929,"daily",2,205190049,1,35,44,NA
"17071",2051931,"daily",1,205190055,1,35,44,NA
"17072",2051933,"daily",3,205190060,1,5,11,NA
"22354",2051933,"daily",3,205190058,1,35,39,NA
"31127",2051933,"daily",3,205190059,1,35,44,NA
"17073",2051941,"daily",3,205190075,1,25,29,NA
"22355",2051941,"daily",3,205190076,1,35,44,NA
"31128",2051941,"daily",3,205190077,1,5,11,NA
"17074",2051943,"daily",3,205190084,1,35,44,NA
"22356",2051943,"daily",3,205190085,1,5,11,NA
"31129",2051943,"daily",3,205190083,1,35,39,NA
"17075",2052009,"daily",1,205200001,1,65,69,NA
"17076",2052010,"daily",1,205200002,1,65,69,NA
"17077",2052011,"daily",1,205200003,1,65,69,NA
"17078",2052012,"daily",1,205200001,1,65,69,NA
"17079",2052014,"daily",1,205200002,1,65,69,NA
"17080",2052015,"daily",1,205200003,1,65,69,NA
"17081",2052017,"daily",1,205200006,1,65,69,NA
"17082",2052018,"daily",1,205200007,1,65,69,NA
"17083",2052019,"daily",1,205200008,1,65,69,NA
"17084",2052021,"daily",1,205200009,1,65,69,NA
"17085",2052022,"daily",1,205200011,1,65,69,NA
"17086",2052025,"daily",1,205200012,1,65,69,NA
"22357",2052025,"weekly",1,205200013,1,65,69,NA
"17087",2052026,"daily",1,205200014,1,65,69,NA
"17088",2052027,"daily",1,205200015,1,65,69,NA
"17089",2052028,"daily",1,205200017,1,65,69,NA
"17090",2052029,"daily",1,205200018,1,65,69,NA
"17091",2052030,"daily",1,205200019,1,65,69,NA
"17092",2052031,"daily",1,205200020,1,65,69,NA
"17093",2052032,"daily",1,205200022,1,65,69,NA
"17094",2052033,"daily",1,205200024,1,65,69,NA
"17095",2052034,"daily",1,205200027,1,65,69,NA
"17096",2052035,"daily",1,205200029,1,65,69,NA
"17097",2052036,"daily",1,205200031,1,65,69,NA
"17098",2052037,"daily",1,205200032,1,65,69,NA
"17099",2052038,"daily",1,205200033,1,65,69,NA
"22358",2052038,"monthly",2,205200037,1,5,9,NA
"31130",2052038,"monthly",2,205200036,1,5,9,NA
"17100",2052039,"daily",1,205200038,1,65,69,NA
"17101",2052040,"daily",1,205200039,1,65,69,NA
"17102",2052041,"daily",1,205200040,1,65,69,NA
"22359",2052041,"monthly",1,205200041,1,20,24,NA
"17103",2052042,"daily",1,205200042,1,65,69,NA
"17104",2052043,"daily",1,205200043,1,65,69,NA
"17105",2052115,"daily",3,205210006,1,12,15,NA
"22360",2052115,"daily",3,205210004,1,55,59,NA
"31131",2052115,"daily",3,205210005,1,55,64,NA
"17106",2052116,"daily",3,205210007,1,55,59,NA
"22361",2052116,"daily",3,205210008,1,55,64,NA
"31132",2052116,"daily",3,205210009,1,12,15,NA
"17107",2052131,"daily",2,205210023,1,16,17,NA
"22362",2052131,"daily",2,205210022,1,55,64,NA
"17108",2052218,"daily",2,205220005,1,12,15,NA
"22363",2052218,"daily",2,205220004,1,40,44,NA
"17109",2052219,"daily",1,205220008,1,40,44,NA
"17110",2052221,"daily",1,205220011,1,12,15,NA
"17111",2052223,"daily",1,205220015,1,12,15,NA
"17112",2052235,"monthly",1,205220040,1,45,49,NA
"17113",2052237,"daily",1,205220043,1,40,44,NA
"17114",2052240,"monthly",1,205220052,1,12,15,NA
"17115",2052316,"daily",3,205230002,1,45,54,NA
"22364",2052316,"daily",3,205230004,1,16,17,NA
"31133",2052316,"daily",3,205230001,1,50,54,NA
"17116",2052338,"daily",4,205230008,1,16,17,NA
"22365",2052338,"daily",4,205230009,1,15,19,NA
"31134",2052338,"daily",4,205230005,1,50,54,NA
"4409",2052338,"daily",4,205230006,1,45,54,NA
"17117",2052342,"daily",4,205230010,1,50,54,NA
"22366",2052342,"daily",4,205230013,1,16,17,NA
"31135",2052342,"daily",4,205230014,1,15,19,NA
"4410",2052342,"daily",4,205230011,1,45,54,NA
"5169",2052342,"weekly",1,205230012,1,20,24,NA
"17118",2052419,"daily",1,205240044,1,40,44,NA
"17119",2052512,"daily",2,205250002,1,35,44,NA
"22367",2052512,"daily",2,205250001,1,40,44,NA
"17120",2052513,"daily",3,205250004,1,40,44,NA
"22368",2052513,"daily",3,205250005,1,35,44,NA
"31136",2052513,"daily",3,205250006,1,18,19,NA
"17121",2052514,"daily",2,205250009,1,35,44,NA
"22369",2052514,"daily",2,205250008,1,40,44,NA
"17122",2052515,"daily",3,205250011,1,40,44,NA
"22370",2052515,"daily",3,205250012,1,35,44,NA
"31137",2052515,"daily",3,205250013,1,18,19,NA
"17123",2052516,"daily",3,205250014,1,40,44,NA
"22371",2052516,"daily",3,205250015,1,35,44,NA
"31138",2052516,"daily",3,205250016,1,18,19,NA
"17124",2052518,"daily",2,205250018,1,35,44,NA
"22372",2052518,"daily",2,205250017,1,40,44,NA
"17125",2052519,"daily",2,205250021,1,40,44,NA
"22373",2052519,"daily",2,205250022,1,35,44,NA
"17126",2052520,"daily",2,205250025,1,35,44,NA
"22374",2052520,"daily",2,205250024,1,40,44,NA
"17127",2052521,"daily",2,205250028,1,35,44,NA
"22375",2052521,"daily",2,205250027,1,40,44,NA
"17128",2052522,"daily",2,205250030,1,40,44,NA
"22376",2052522,"daily",2,205250031,1,35,44,NA
"17129",2052523,"daily",2,205250035,1,35,44,NA
"22377",2052523,"daily",2,205250034,1,40,44,NA
"17130",2052525,"daily",1,205250038,1,35,44,NA
"17131",2052526,"daily",2,205250041,1,40,44,NA
"22378",2052526,"daily",2,205250042,1,35,44,NA
"17132",2052527,"daily",3,205250044,1,40,44,NA
"22379",2052527,"daily",3,205250045,1,35,44,NA
"31139",2052527,"daily",3,205250046,1,18,19,NA
"17133",2052528,"daily",3,205250048,1,35,44,NA
"22380",2052528,"daily",3,205250049,1,18,19,NA
"31140",2052528,"daily",3,205250047,1,40,44,NA
"17134",2052529,"daily",3,205250050,1,40,44,NA
"22381",2052529,"daily",3,205250051,1,35,44,NA
"31141",2052529,"daily",3,205250052,1,20,24,NA
"17135",2052530,"daily",3,205250053,1,40,44,NA
"22382",2052530,"daily",3,205250054,1,35,44,NA
"31142",2052530,"daily",3,205250055,1,18,19,NA
"17136",2052531,"daily",3,205250057,1,35,44,NA
"22383",2052531,"daily",3,205250058,1,20,24,NA
"31143",2052531,"daily",3,205250056,1,40,44,NA
"17137",2052532,"daily",2,205250087,1,40,44,NA
"22384",2052532,"daily",2,205250088,1,35,44,NA
"17138",2052533,"daily",3,205250105,1,35,44,NA
"22385",2052533,"daily",3,205250106,1,18,19,NA
"31144",2052533,"daily",3,205250104,1,40,44,NA
"17139",2052534,"daily",2,205250129,1,40,44,NA
"22386",2052534,"daily",2,205250130,1,35,44,NA
"17140",2052535,"daily",3,205250160,1,40,44,NA
"22387",2052535,"daily",3,205250161,1,35,44,NA
"31145",2052535,"daily",3,205250162,1,18,19,NA
"17141",2052536,"daily",2,205250164,1,35,44,NA
"22388",2052536,"daily",2,205250163,1,40,44,NA
"17142",2052537,"daily",3,205250166,1,40,44,NA
"22389",2052537,"daily",3,205250167,1,35,44,NA
"31146",2052537,"daily",3,205250168,1,18,19,NA
"17143",2052538,"daily",3,205250185,1,35,44,NA
"22390",2052538,"daily",3,205250186,1,18,19,NA
"31147",2052538,"daily",3,205250184,1,40,44,NA
"17144",2052539,"daily",3,205250187,1,40,44,NA
"22391",2052539,"daily",3,205250188,1,35,44,NA
"31148",2052539,"daily",3,205250189,1,18,19,NA
"17145",2052540,"daily",3,205250190,1,40,44,NA
"22392",2052540,"daily",3,205250191,1,35,44,NA
"31149",2052540,"daily",3,205250192,1,18,19,NA
"17146",2052541,"daily",3,205250218,1,35,44,NA
"22393",2052541,"daily",3,205250219,1,16,17,NA
"31150",2052541,"daily",3,205250217,1,40,44,NA
"17147",2052542,"daily",3,205250222,1,18,19,NA
"22394",2052542,"daily",3,205250220,1,40,44,NA
"31151",2052542,"daily",3,205250221,1,35,44,NA
"17148",2052543,"daily",3,205250223,1,40,44,NA
"22395",2052543,"daily",3,205250224,1,35,44,NA
"31152",2052543,"daily",3,205250225,1,18,19,NA
"17149",2052612,"daily",1,205260003,1,45,54,NA
"17150",2052613,"daily",1,205260012,1,50,54,NA
"22396",2052613,"weekly",2,205260013,1,45,54,NA
"31153",2052613,"weekly",2,205260014,1,45,54,NA
"17151",2052716,"daily",4,205270016,1,35,44,NA
"22397",2052716,"daily",4,205270017,1,12,15,NA
"31154",2052716,"daily",4,205270018,1,5,11,NA
"4411",2052716,"daily",4,205270015,1,40,44,NA
"17152",2052719,"daily",4,205270020,1,35,44,NA
"22398",2052719,"daily",4,205270021,1,12,15,NA
"31155",2052719,"daily",4,205270022,1,5,11,NA
"4412",2052719,"daily",4,205270019,1,40,44,NA
"5170",2052719,"weekly",1,205270023,1,35,44,NA
"17153",2052720,"weekly",1,205270031,1,35,44,NA
"17154",2052721,"daily",2,205270032,1,40,44,NA
"22399",2052721,"daily",2,205270033,1,35,44,NA
"17155",2052722,"daily",4,205270038,1,12,15,NA
"22400",2052722,"daily",4,205270039,1,5,11,NA
"31156",2052722,"daily",4,205270036,1,40,44,NA
"4413",2052722,"daily",4,205270037,1,35,44,NA
"17156",2052723,"daily",4,205270063,1,5,11,NA
"22401",2052723,"daily",4,205270062,1,12,15,NA
"31157",2052723,"daily",4,205270060,1,40,44,NA
"4414",2052723,"daily",4,205270061,1,35,44,NA
"17157",2052724,"daily",4,205270065,1,35,44,NA
"22402",2052724,"daily",4,205270066,1,12,15,NA
