DATAFLOW,LAST UPDATE,freq,unit,age,sex,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y83,M,IT,2019,163189,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y83,M,LU,2019,891,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y83,M,NL,2019,32090,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y83,M,PL,2019,53724,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y83,M,UK,2019,134668,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y84,F,BE,2019,34098,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y84,F,DE,2019,293850,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y84,F,FI,2019,15927,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y84,F,IT,2019,224338,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y84,F,LU,2019,1259,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y84,F,NL,2019,41731,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y84,F,PL,2019,99833,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y84,F,UK,2019,162906,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y84,M,BE,2019,21948,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y84,M,DE,2019,190985,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y84,M,FI,2019,9665,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y84,M,IT,2019,145398,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y84,M,LU,2019,803,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y84,M,NL,2019,28364,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y84,M,PL,2019,46912,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y84,M,UK,2019,119403,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y85,F,BE,2019,31971,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y85,F,DE,2019,221140,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y85,F,FI,2019,14003,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y85,F,IT,2019,206790,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y85,F,LU,2019,1144,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y85,F,NL,2019,38116,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y85,F,PL,2019,90093,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y85,F,UK,2019,148605,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y85,M,BE,2019,19747,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y85,M,DE,2019,136758,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y85,M,FI,2019,8216,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y85,M,IT,2019,128393,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y85,M,LU,2019,737,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y85,M,NL,2019,24436,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y85,M,PL,2019,41105,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y85,M,UK,2019,104845,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y86,F,BE,2019,30935,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y86,F,DE,2019,204193,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y86,F,FI,2019,13825,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y86,F,IT,2019,189589,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y86,F,LU,2019,1088,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y86,F,NL,2019,35753,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y86,F,PL,2019,85313,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y86,F,UK,2019,137690,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y86,M,BE,2019,17729,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y86,M,DE,2019,119111,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y86,M,FI,2019,7482,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y86,M,IT,2019,110640,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y86,M,LU,2019,639,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y86,M,NL,2019,21614,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y86,M,PL,2019,36922,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y86,M,UK,2019,93375,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y87,F,BE,2019,28351,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y87,F,DE,2019,190026,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y87,F,FI,2019,12793,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y87,F,IT,2019,175587,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y87,F,LU,2019,1082,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y87,F,NL,2019,31810,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y87,F,PL,2019,76863,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y87,F,UK,2019,126783,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y87,M,BE,2019,15681,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y87,M,DE,2019,105079,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y87,M,FI,2019,6797,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y87,M,IT,2019,97788,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y87,M,LU,2019,599,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y87,M,NL,2019,18279,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y87,M,PL,2019,32324,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y87,M,UK,2019,82084,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y88,F,BE,2019,25794,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y88,F,DE,2019,181385,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y88,F,FI,2019,12098,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y88,F,IT,2019,167490,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y88,F,LU,2019,975,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y88,F,NL,2019,28823,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y88,F,PL,2019,68764,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y88,F,UK,2019,113839,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y88,M,BE,2019,13347,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y88,M,DE,2019,93717,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y88,M,FI,2019,5742,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y88,M,IT,2019,86747,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y88,M,LU,2019,538,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y88,M,NL,2019,15270,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y88,M,PL,2019,27636,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y88,M,UK,2019,69687,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y89,F,BE,2019,21469,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y89,F,DE,2019,155522,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y89,F,FI,2019,10583,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y89,F,IT,2019,137574,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y89,F,LU,2019,829,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y89,F,NL,2019,24008,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y89,F,PL,2019,56101,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y89,F,UK,2019,98791,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y89,M,BE,2019,10238,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y89,M,DE,2019,75635,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y89,M,FI,2019,4510,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y89,M,IT,2019,67202,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y89,M,LU,2019,438,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y89,M,NL,2019,11959,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y89,M,PL,2019,21490,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y89,M,UK,2019,57247,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y9,F,BE,2019,65919,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y9,F,DE,2019,353022,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y9,F,FI,2019,30723,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y9,F,IT,2019,273327,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y9,F,LU,2019,3217,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y9,F,NL,2019,92388,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y9,F,PL,2019,209153,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y9,F,UK,2019,399144,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y9,M,BE,2019,69193,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y9,M,DE,2019,373887,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y9,M,FI,2019,32016,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y9,M,IT,2019,289719,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y9,M,LU,2019,3417,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y9,M,NL,2019,97132,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y9,M,PL,2019,219617,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y9,M,UK,2019,418116,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y90,F,BE,2019,18131,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y90,F,DE,2019,133152,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y90,F,FI,2019,8865,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y90,F,IT,2019,119934,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y90,F,LU,2019,623,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y90,F,NL,2019,20806,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y90,F,PL,2019,46424,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y90,F,UK,2019,82522,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y90,M,BE,2019,8203,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y90,M,DE,2019,61406,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y90,M,FI,2019,3746,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y90,M,IT,2019,53941,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y90,M,LU,2019,338,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y90,M,NL,2019,9545,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y90,M,PL,2019,16880,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y90,M,UK,2019,46662,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y91,F,BE,2019,15009,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y91,F,DE,2019,108127,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y91,F,FI,2019,7206,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y91,F,IT,2019,102465,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y91,F,LU,2019,560,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y91,F,NL,2019,16730,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y91,F,PL,2019,36249,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y91,F,UK,2019,70707,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y91,M,BE,2019,6502,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y91,M,DE,2019,44720,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y91,M,FI,2019,2713,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y91,M,IT,2019,42805,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y91,M,LU,2019,230,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y91,M,NL,2019,7374,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y91,M,PL,2019,12145,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y91,M,UK,2019,38073,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y92,F,BE,2019,12554,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y92,F,DE,2019,90270,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y92,F,FI,2019,5849,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y92,F,IT,2019,84147,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y92,F,LU,2019,458,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y92,F,NL,2019,13967,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y92,F,PL,2019,29170,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y92,F,UK,2019,59599,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y92,M,BE,2019,4876,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y92,M,DE,2019,33020,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y92,M,FI,2019,2098,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y92,M,IT,2019,32334,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y92,M,LU,2019,161,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y92,M,NL,2019,5724,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y92,M,PL,2019,9012,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y92,M,UK,2019,29882,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y93,F,BE,2019,10119,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y93,F,DE,2019,73067,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y93,F,FI,2019,4878,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y93,F,IT,2019,68264,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y93,F,LU,2019,370,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y93,F,NL,2019,10952,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y93,F,PL,2019,24011,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y93,F,UK,2019,48663,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y93,M,BE,2019,3771,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y93,M,DE,2019,23433,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y93,M,FI,2019,1554,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y93,M,IT,2019,24059,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y93,M,LU,2019,103,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y93,M,NL,2019,4129,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y93,M,PL,2019,7125,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y93,M,UK,2019,22366,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y94,F,BE,2019,7930,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y94,F,DE,2019,54641,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y94,F,FI,2019,3608,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y94,F,IT,2019,53762,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y94,F,LU,2019,264,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y94,F,NL,2019,8835,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y94,F,PL,2019,16812,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y94,F,UK,2019,39181,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y94,M,BE,2019,2692,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y94,M,DE,2019,14955,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y94,M,FI,2019,1132,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y94,M,IT,2019,17734,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y94,M,LU,2019,70,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y94,M,NL,2019,2901,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y94,M,PL,2019,4815,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y94,M,UK,2019,16524,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y95,F,BE,2019,5924,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y95,F,DE,2019,40774,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y95,F,FI,2019,2775,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y95,F,IT,2019,41874,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y95,F,LU,2019,218,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y95,F,NL,2019,6539,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y95,F,PL,2019,12622,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y95,F,UK,2019,30830,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y95,M,BE,2019,1825,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y95,M,DE,2019,10302,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y95,M,FI,2019,715,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y95,M,IT,2019,13009,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y95,M,LU,2019,47,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y95,M,NL,2019,2166,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y95,M,PL,2019,3651,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y95,M,UK,2019,11847,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y96,F,BE,2019,4276,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y96,F,DE,2019,30119,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y96,F,FI,2019,1961,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y96,F,IT,2019,31075,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y96,F,LU,2019,139,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y96,F,NL,2019,4805,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y96,F,PL,2019,8976,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y96,F,UK,2019,23922,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y96,M,BE,2019,1244,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y96,M,DE,2019,7337,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y96,M,FI,2019,400,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y96,M,IT,2019,8761,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y96,M,LU,2019,25,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y96,M,NL,2019,1333,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y96,M,PL,2019,2473,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y96,M,UK,2019,8446,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y97,F,BE,2019,3016,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y97,F,DE,2019,22592,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y97,F,FI,2019,1293,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y97,F,IT,2019,22901,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y97,F,LU,2019,101,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y97,F,NL,2019,3302,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y97,F,PL,2019,5476,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y97,F,UK,2019,18298,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y97,M,BE,2019,832,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y97,M,DE,2019,4967,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y97,M,FI,2019,277,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y97,M,IT,2019,5941,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y97,M,LU,2019,28,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y97,M,NL,2019,857,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y97,M,PL,2019,1504,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y97,M,UK,2019,5883,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y98,F,BE,2019,2121,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y98,F,DE,2019,14988,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y98,F,FI,2019,897,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y98,F,IT,2019,15821,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y98,F,LU,2019,72,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y98,F,NL,2019,2261,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y98,F,PL,2019,3426,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y98,F,UK,2019,13542,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y98,M,BE,2019,515,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y98,M,DE,2019,3255,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y98,M,FI,2019,182,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y98,M,IT,2019,3829,b
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y98,M,LU,2019,15,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y98,M,NL,2019,565,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y98,M,PL,2019,967,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y98,M,UK,2019,3861,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y99,F,BE,2019,1073,
ESTAT:DEMO_PJAN(1.0),28/09/23 23:00:00,A,NR,Y99,F,DE,2019,8181,
